"id","src_car","src_text","src_belegstelle","target_car","target_text","target_belegstelle","type","insecurity","general_insecurity","bemerkungen","file_name"
"VER_z_0001_000001","TR_A_0032","TX_A0032_000003","BEL_s_TR_A_0032_13v_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_13v_$0","0","0","0","","z_Mue_BSB_Clm_17834"
"VER_z_0001_000002","TR_A_0002","TX_A0002_000003","BEL_s_TR_A_0002_Vrbr_V_b_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_106v_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000003","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_115r_b_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_106v_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000004","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_129r_b_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_106v_b_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000005","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_146r_a_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_107r_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000006","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_179v_b_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_107v_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000007","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_218v_b_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_108r_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000008","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_227r_b_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_108r_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000009","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_241v_b_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_108r_b_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000010","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_236v_b_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_252r_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000011","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_259v_a_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_263v_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0001_000012","TR_A_0002","TX_A0002_000004","BEL_s_TR_A_0002_253v_a_$0","TR_A_0002","TX_A0002_000004","BEL_t_TR_A_0002_312v_b_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17834"
"VER_z_0002_000001","TR_A_0001","TX_A0001_000023","BEL_s_TR_A_0001_46v_$0","TR_A_0001","TX_A0001_000015","BEL_t_TR_A_0001_24r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_3559"
"VER_z_0002_000002","TR_A_0001","TX_A0001_000015","BEL_s_TR_A_0001_24r_$0","TR_A_0001","TX_A0001_000024","BEL_t_TR_A_0001_46v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_3559"
"VER_z_0002_000003","TR_A_0001","TX_A0001_000068","BEL_s_TR_A_0001_146v_$0","TR_A_0001","TX_A0001_000068","BEL_t_TR_A_0001_144r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_3559"
"VER_z_0002_000004","TR_A_0001","TX_A0001_000068","BEL_s_TR_A_0001_144r_$0","TR_A_0001","TX_A0001_000068","BEL_t_TR_A_0001_146v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_3559"
"VER_z_0002_000005","TR_A_0001","TX_A0001_000089","BEL_s_TR_A_0001_204r_$0","TR_A_0001","TX_A0001_000089","BEL_t_TR_A_0001_204r_$0","0","0","0","Interner Verweis mit Rückverweis, auf dem gleichen Blatt","z_Mue_BSB_Clm_3559"
"VER_z_0002_000006","TR_A_0001","TX_A0001_000089","BEL_s_TR_A_0001_204r_$1","TR_A_0001","TX_A0001_000089","BEL_t_TR_A_0001_204r_$0","0","0","0","Interner Verweis mit Rückverweis, auf dem gleichen Blatt","z_Mue_BSB_Clm_3559"
"VER_z_0003_000001","TR_A_0031","TX_A0031_000004","BEL_s_TR_A_0031_3r_$0","TR_A_0004","TX_A0004_000001","BEL_t_TR_A_0004_147v_b_$0","0","0","0","","z_Mue_BSB_Clm_17838"
"VER_z_0004_000001","TR_A_0017","TX_A0017_000003","BEL_s_TR_A_0017_1r_$0","TR_A_0017","TX_A0017_000002","BEL_t_TR_A_0017_(Bl.alt11vKarta12)_$0","0","0","0","interner Verweis Blatt nicht erhalten [Ziel fehlt; in der Datenbank bei den ausgehenden Verweisen pro forma zielen auf: Bl. VIIIv / Bl. 1r (alt 13r); in der Datenbank anzeigen:Bl. 11v, Karta 12, ist in Wien, Österreichische Nationalbibliothek, Cod. 3214, verloren.]","z_Wien_ÖNB_Cod_3214"
"VER_z_0004_000002","TR_A_0014","TX_A0014_000047","BEL_s_TR_A_0014_251r_$0","TR_A_0017","TX_A0017_000003","BEL_t_TR_A_0017_13r_$0","0","0","0","","z_Wien_ÖNB_Cod_3214"
"VER_z_0004_000003","TR_A_0014","TX_A0014_000047","BEL_s_TR_A_0014_259v_a_$0","TR_A_0017","TX_A0017_000003","BEL_t_TR_A_0017_13r_$0","0","0","0","","z_Wien_ÖNB_Cod_3214"
"VER_z_0004_000004","TR_A_0017","TX_A0017_000007","BEL_s_TR_A_0017_49v_$0","TR_A_0017","TX_A0017_000003","BEL_t_TR_A_0017_16v_$0","0","0","0","interner Verweis ","z_Wien_ÖNB_Cod_3214"
"VER_z_0004_000005","TR_A_0017","TX_A0017_000016","BEL_s_TR_A_0017_140v_$0","TR_A_0017","TX_A0017_000012","BEL_t_TR_A_0017_93v_$0","0","0","0","interner Verweis","z_Wien_ÖNB_Cod_3214"
"VER_z_0004_000006","TR_A_0017","TX_A0017_000012","BEL_s_TR_A_0017_99r_$0","TR_A_0017","TX_A0017_000012","BEL_t_TR_A_0017_99v_$0","0","0","0","interner Verweis","z_Wien_ÖNB_Cod_3214"
"VER_z_0004_000007","TR_A_0017","TX_A0017_000012","BEL_s_TR_A_0017_93v_$0","TR_A_0017","TX_A0017_000016","BEL_t_TR_A_0017_140v_$0","0","0","0","interner Verweis  zu ‚Mala terrenorum despicienda‘ ","z_Wien_ÖNB_Cod_3214"
"VER_z_0004_000008","TR_A_0017","TX_A0017_000015","BEL_s_TR_A_0017_109r_$0","TR_A_0017","TX_A0017_000020","BEL_t_TR_A_0017_145r_$0","0","0","0","interner Verweis","z_Wien_ÖNB_Cod_3214"
"VER_z_0004_000009","TR_A_0017","TX_A0017_000027","BEL_s_TR_A_0017_202v_$0","TR_A_0017","TX_A0017_000028","BEL_t_TR_A_0017_(alt223r)_$0","0","0","0","“Lyrische Antwort Gossembrots” auf Tüschs Lied, vgl. Eser, S. 136;  Blatt nicht erhalten;  [Ziel fehlt; in der Datenbank bei den ausgehenden Verweisen pro forma zielen auf: Bl. 202v (alt 222v) / Bl. 203r (alt 224r); in der Datenbank anzeigen: Bl. alt 223r ist in Wien, Österreichische Nationalbibliothek, Cod. 3214, verloren.]","z_Wien_ÖNB_Cod_3214"
"VER_z_0004_000010","TR_A_0017","TX_A0017_000035","BEL_s_TR_A_0017_241r_$0","TR_A_0017","TX_A0017_000038","BEL_t_TR_A_0017_250r_$0","0","0","0","interner Verweis","z_Wien_ÖNB_Cod_3214"
"VER_z_0005_000001","TR_A_0012","TX_A0012_000001","BEL_s_TR_A_0012_14v_$0","TR_A_0012","TX_A0012_000001","BEL_t_TR_A_0012_5r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Wolfenbuettel_HAB_Cod_Guelf_36_19_Aug_2"
"VER_z_0005_000002","TR_A_0012","TX_A0012_000001","BEL_s_TR_A_0012_5r_$0","TR_A_0012","TX_A0012_000001","BEL_t_TR_A_0012_14v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Wolfenbuettel_HAB_Cod_Guelf_36_19_Aug_2"
"VER_z_0005_000003","TR_A_0012","TX_A0012_000001","BEL_s_TR_A_0012_23r_$0","TR_A_0012","TX_A0012_000001","BEL_t_TR_A_0012_14v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Wolfenbuettel_HAB_Cod_Guelf_36_19_Aug_2"
"VER_z_0005_000004","TR_A_0012","TX_A0012_000001","BEL_s_TR_A_0012_14v_$1","TR_A_0012","TX_A0012_000001","BEL_t_TR_A_0012_23r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Wolfenbuettel_HAB_Cod_Guelf_36_19_Aug_2"
"VER_z_0005_000005","TR_A_0005","TX_A0005_000014","BEL_s_TR_A_0005_175v_$0","TR_A_0012","TX_A0012_000004","BEL_t_TR_A_0012_181r_$0","0","0","0","","z_Wolfenbuettel_HAB_Cod_Guelf_36_19_Aug_2"
"VER_z_0006_000001","TR_A_0007","TX_A0007_000009","BEL_s_TR_A_0007_234r_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_14r_$0","0","0","0","Interner Verweis Karta xi nicht vorhanden, Fehler Gossembrots?","z_Mue_BSB_Clm_17835"
"VER_z_0006_000002","TR_A_0018","TX_A0018_000014","BEL_s_TR_A_0018_117r_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_14r_$0","0","0","0","","z_Mue_BSB_Clm_17835"
"VER_z_0006_000003","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_42r_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_24r_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000004","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_26r_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_24r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000005","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_25v_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_24r_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000006","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_24r_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_26r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000007","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_139r_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_42r_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000008","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_131r_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_42r_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000009","TR_A_0007","TX_A0007_000005","BEL_s_TR_A_0007_187r_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_135v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000010","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_66v_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_135v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000011","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_185r_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_164r_b_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000012","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_132v_$0","TR_A_0007","TX_A0007_000003","BEL_t_TR_A_0007_166v_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000013","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_135v_$0","TR_A_0007","TX_A0007_000005","BEL_t_TR_A_0007_187r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000014","TR_A_0007","TX_A0007_000013","BEL_s_TR_A_0007_242v_$0","TR_A_0007","TX_A0007_000005","BEL_t_TR_A_0007_187r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000015","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_26v_$0","TR_A_0007","TX_A0007_000005","BEL_t_TR_A_0007_187v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000016","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_135v_$1","TR_A_0007","TX_A0007_000006","BEL_t_TR_A_0007_187r_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000017","TR_A_0007","TX_A0007_000015","BEL_s_TR_A_0007_246r_$0","TR_A_0007","TX_A0007_000006","BEL_t_TR_A_0007_187r_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000018","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_104v_$0","TR_A_0007","TX_A0007_000008","BEL_t_TR_A_0007_233v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000019","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_181r_$0","TR_A_0007","TX_A0007_000011","BEL_t_TR_A_0007_235v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000020","TR_A_0007","TX_A0007_000008","BEL_s_TR_A_0007_189r_$0","TR_A_0007","TX_A0007_000011","BEL_t_TR_A_0007_235v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000021","TR_A_0007","TX_A0007_000015","BEL_s_TR_A_0007_246v_$0","TR_A_0007","TX_A0007_000011","BEL_t_TR_A_0007_235v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000022","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_102r_$0","TR_A_0007","TX_A0007_000011","BEL_t_TR_A_0007_238v_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000023","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_133v_$0","TR_A_0007","TX_A0007_000013","BEL_t_TR_A_0007_242v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000024","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_135v_$0","TR_A_0007","TX_A0007_000013","BEL_t_TR_A_0007_242v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000025","TR_A_0007","TX_A0007_000005","BEL_s_TR_A_0007_187r_$1","TR_A_0007","TX_A0007_000013","BEL_t_TR_A_0007_242v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000026","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_42r_$1","TR_A_0007","TX_A0007_000015","BEL_t_TR_A_0007_245v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17835"
"VER_z_0006_000027","TR_A_0007","TX_A0007_000011","BEL_s_TR_A_0007_235v_$0","TR_A_0007","TX_A0007_000015","BEL_t_TR_A_0007_246v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17835"
"VER_z_0007_000001","TR_A_0032","TX_A0032_000036","BEL_s_TR_A_0032_103v_$0","TR_A_0009","TX_A0009_000002","BEL_t_TR_A_0009_1r_$0","0","0","0","Per totius","z_Mue_BSB_Clm_3569"
"VER_z_0007_000002","TR_A_0032","TX_A0032_000022","BEL_s_TR_A_0032_41v_$0","TR_A_0009","TX_A0009_000002","BEL_t_TR_A_0009_13v_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000003","TR_A_0009","TX_A0009_000001","BEL_s_TR_A_0009_85v_$0","TR_A_0009","TX_A0009_000003","BEL_t_TR_A_0009_32v_$0","0","0","0","Interner Verweis, genaue Stelle unklar","z_Mue_BSB_Clm_3569"
"VER_z_0007_000004","TR_A_0032","TX_A0032_000037","BEL_s_TR_A_0032_111r_$0","TR_A_0009","TX_A0009_000003","BEL_t_TR_A_0009_39v_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000005","TR_A_0032","TX_A0032_000037","BEL_s_TR_A_0032_114v_$0","TR_A_0009","TX_A0009_000003","BEL_t_TR_A_0009_53r_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000006","TR_A_0032","TX_A0032_000037","BEL_s_TR_A_0032_114v_$1","TR_A_0009","TX_A0009_000003","BEL_t_TR_A_0009_53v_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000007","TR_A_0032","TX_A0032_000037","BEL_s_TR_A_0032_110v_a_$0","TR_A_0009","TX_A0009_000001","BEL_t_TR_A_0009_54v_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000008","TR_A_0032","TX_A0032_000037","BEL_s_TR_A_0032_111r_$1","TR_A_0009","TX_A0009_000003","BEL_t_TR_A_0009_63r_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000009","TR_A_0032","TX_A0032_000022","BEL_s_TR_A_0032_41v_$0","TR_A_0009","TX_A0009_000001","BEL_t_TR_A_0009_73v_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000010","TR_A_0032","TX_A0032_000041","BEL_s_TR_A_0032_137v_$0","TR_A_0009","TX_A0009_000004","BEL_t_TR_A_0009_75v_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000011","TR_A_0009","TX_A0009_000003","BEL_s_TR_A_0009_42v_$0","TR_A_0009","TX_A0009_000004","BEL_t_TR_A_0009_76r_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_3569"
"VER_z_0007_000012","TR_A_0009","TX_A0009_000001","BEL_s_TR_A_0009_154v_$0","TR_A_0009","TX_A0009_000004","BEL_t_TR_A_0009_89r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_3569"
"VER_z_0007_000013","TR_A_0032","TX_A0032_000030","BEL_s_TR_A_0032_75v_$0","TR_A_0009","TX_A0009_000005","BEL_t_TR_A_0009_93r_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000014","TR_A_0009","TX_A0009_000001","BEL_s_TR_A_0009_93r_$0","TR_A_0009","TX_A0009_000005","BEL_t_TR_A_0009_96r_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_3569"
"VER_z_0007_000015","TR_A_0017","TX_A0017_000020","BEL_s_TR_A_0017_145r_$0","TR_A_0009","TX_A0009_000005","BEL_t_TR_A_0009_104r_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000016","TR_A_0009","TX_A0009_000004","BEL_s_TR_A_0009_89r_$0","TR_A_0009","TX_A0009_000006","BEL_t_TR_A_0009_154v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_3569"
"VER_z_0007_000017","TR_A_0009","TX_A0009_000006","BEL_s_TR_A_0009_161v_$0","TR_A_0009","TX_A0009_000006","BEL_t_TR_A_0009_162r_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_3569"
"VER_z_0007_000018","TR_A_0023","TX_A0023_000023","BEL_s_TR_A_0023_254r_$0","TR_A_0009","TX_A0009_000007","BEL_t_TR_A_0009_190r_$0","0","0","0","","z_Mue_BSB_Clm_3569"
"VER_z_0007_000019","TR_A_0009","TX_A0009_000001","BEL_s_TR_A_0009_1r_$0","TR_A_0009","TX_A0009_000007","BEL_t_TR_A_0009_201v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_3569"
"VER_z_0007_000020","TR_A_0009","TX_A0009_000001","BEL_s_TR_A_0009_34r_$0","TR_A_0009","TX_A0009_000008","BEL_t_TR_A_0009_274r_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_3569"
"VER_z_0008_000001","TR_A_0012","TX_A0012_000004","BEL_s_TR_A_0012_188v_$0","TR_A_0011","TX_A0011_000003","BEL_t_TR_A_0011_6r_$0","0","0","0","Zu den Sibyllen","z_Basel_UB_O_I_10"
"VER_z_0008_000002","TR_A_0012","TX_A0012_000004","BEL_s_TR_A_0012_188v_$0","TR_A_0011","TX_A0011_000003","BEL_t_TR_A_0011_7v_$0","0","0","0","Zu den Sibyllen","z_Basel_UB_O_I_10"
"VER_z_0008_000003","TR_A_0011","TX_A0011_000003","BEL_s_TR_A_0011_4r_$0","TR_A_0011","TX_A0011_000003","BEL_t_TR_A_0011_10v_$0","0","0","0","Interner Verweis","z_Basel_UB_O_I_10"
"VER_z_0008_000004","TR_A_0032","TX_A0032_000003","BEL_s_TR_A_0032_13r_b_$0","TR_A_0011","TX_A0011_000003","BEL_t_TR_A_0011_19v_$0","0","0","0","","z_Basel_UB_O_I_10"
"VER_z_0008_000005","TR_A_0032","TX_A0032_000010","BEL_s_TR_A_0032_29v_$0","TR_A_0011","TX_A0011_000003","BEL_t_TR_A_0011_133r_$0","0","0","0","Rückverweis auf Clm 3941, Bl. 29v","z_Basel_UB_O_I_10"
"VER_z_0008_000006","TR_A_0011","TX_A0011_000010","BEL_s_TR_A_0011_243v_$0","TR_A_0011","TX_A0011_000003","BEL_t_TR_A_0011_133r_$0","0","0","0","Interner Verweis","z_Basel_UB_O_I_10"
"VER_z_0008_000007","TR_A_0035","TX_A0034_000002","BEL_s_TR_A_0035_2r_$0","TR_A_0011","TX_A0011_000005","BEL_t_TR_A_0011_181v_$0","0","0","0","","z_Basel_UB_O_I_10"
"VER_z_0008_000008","TR_A_0007","TX_A0007_000003","BEL_s_TR_A_0007_115v_$0","TR_A_0011","TX_A0011_000005","BEL_t_TR_A_0011_181v_$0","0","0","0","","z_Basel_UB_O_I_10"
"VER_z_0008_000009","TR_A_0011","TX_A0011_000011","BEL_s_TR_A_0011_255r_$0","TR_A_0011","TX_A0011_000010","BEL_t_TR_A_0011_223r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Basel_UB_O_I_10"
"VER_z_0008_000010","TR_A_0032","TX_A0032_000022","BEL_s_TR_A_0032_55v_$0","TR_A_0011","TX_A0011_000010","BEL_t_TR_A_0011_224v_$0","0","0","0","","z_Basel_UB_O_I_10"
"VER_z_0008_000011","TR_A_0032","TX_A0032_000022","BEL_s_TR_A_0032_42v_$0","TR_A_0011","TX_A0011_000010","BEL_t_TR_A_0011_227v_$0","0","0","0","","z_Basel_UB_O_I_10"
"VER_z_0008_000012","TR_A_0011","TX_A0011_000010","BEL_s_TR_A_0011_223r_$0","TR_A_0011","TX_A0011_000011","BEL_t_TR_A_0011_255r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Basel_UB_O_I_10"
"VER_z_0008_000013","TR_A_0032","TX_A0032_000049","BEL_s_TR_A_0032_156v_$0","TR_A_0011","TX_A0011_000011","BEL_t_TR_A_0011_255r_$0","0","0","0","Rückverweis auf Clm 3941, Bl. 156v (Karta 157)","z_Basel_UB_O_I_10"
"VER_z_0008_000014","TR_A_0032","TX_A0032_000023","BEL_s_TR_A_0032_63v_$0","TR_A_0011","TX_A0011_000011","BEL_t_TR_A_0011_255v_$0","0","0","0","","z_Basel_UB_O_I_10"
"VER_z_0008_000015","TR_A_0032","TX_A0032_000022","BEL_s_TR_A_0032_44v_$0","TR_A_0011","TX_A0011_000011","BEL_t_TR_A_0011_256v_$0","0","0","0","Aufgrund von Randannotat (Contra) poe#.si de(t(ra)hen(tes) Bl. 266v (eigentlich Karta 267) zugeordnet","z_Basel_UB_O_I_10"
"VER_z_0008_000016","TR_A_0011","TX_A0011_000020","BEL_s_TR_A_0011_347r_$0","TR_A_0011","TX_A0011_000015","BEL_t_TR_A_0011_268v_$0","0","0","0","Interner Verweis mit Rückverweis","z_Basel_UB_O_I_10"
"VER_z_0008_000017","TR_A_0011","TX_A0011_000015","BEL_s_TR_A_0011_269r_$0","TR_A_0011","TX_A0011_000020","BEL_t_TR_A_0011_347r_$0","0","0","0","Interner Verweis mit Rückverweis","z_Basel_UB_O_I_10"
"VER_z_0008_000018","TR_A_0011","TX_A0011_000013","BEL_s_TR_A_0011_262r_$0","TR_A_0011","TX_A0011_000021","BEL_t_TR_A_0011_348r_$0","0","0","0","Interner Verweis","z_Basel_UB_O_I_10"
"VER_z_0009_000001","TR_A_0014","TX_A0014_000009","BEL_s_TR_A_0014_130v_$0","TR_A_0014","TX_A0014_000005","BEL_t_TR_A_0014_22v_b_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17833"
"VER_z_0009_000002","TR_A_0014","TX_A0014_000022","BEL_s_TR_A_0014_143v_$0","TR_A_0014","TX_A0014_000005","BEL_t_TR_A_0014_40v_b_$0","0","0","0","Interner Verweis mit Rückverweis auf Bl. 41ra","z_Mue_BSB_Clm_17833"
"VER_z_0009_000003","TR_A_0014","TX_A0014_000005","BEL_s_TR_A_0014_71v_b_$0","TR_A_0014","TX_A0014_000005","BEL_t_TR_A_0014_60r_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17833"
"VER_z_0009_000004","TR_A_0014","TX_A0014_000005","BEL_s_TR_A_0014_59v_b_$0","TR_A_0014","TX_A0014_000005","BEL_t_TR_A_0014_66r_a_$0","0","0","0","Interner Verweis Gossembrot paginiert Bl. 66 falsch als 67","z_Mue_BSB_Clm_17833"
"VER_z_0009_000005","TR_A_0014","TX_A0014_000007","BEL_s_TR_A_0014_120v_b_$0","TR_A_0014","TX_A0014_000005","BEL_t_TR_A_0014_72r_a_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17833"
"VER_z_0009_000006","TR_A_0014","TX_A0014_000007","BEL_s_TR_A_0014_121r_a_$0","TR_A_0014","TX_A0014_000005","BEL_t_TR_A_0014_83v_b_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17833"
"VER_z_0009_000007","TR_A_0014","TX_A0014_000005","BEL_s_TR_A_0014_65v_b_$0","TR_A_0014","TX_A0014_000005","BEL_t_TR_A_0014_85r_a_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17833"
"VER_z_0009_000008","TR_A_0014","TX_A0014_000005","BEL_s_TR_A_0014_72r_a_$0","TR_A_0014","TX_A0014_000007","BEL_t_TR_A_0014_120v_b_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17833"
"VER_z_0009_000009","TR_A_0014","TX_A0014_000005","BEL_s_TR_A_0014_83v_b_$0","TR_A_0014","TX_A0014_000007","BEL_t_TR_A_0014_121r_a_$0","0","0","0","Interner Verweis mit Rückverweis","z_Mue_BSB_Clm_17833"
"VER_z_0009_000010","TR_A_0014","TX_A0014_000005","BEL_s_TR_A_0014_17v_b_$0","TR_A_0014","TX_A0014_000009","BEL_t_TR_A_0014_130v_$0","0","0","0","Interner Verweis","z_Mue_BSB_Clm_17833"
